avgmaxtmp,avgmintmp,avgtmp,Geography,precipitation
82.09090909,22,51.72727273,"Willard city, Ohio",3.336363636
87.09090909,25.72727273,56.63636364,"Williamsburg village, Ohio",3.372727273
82.81818182,22.81818182,52.81818182,"Williamsport village, Ohio",2.409090909
85.54545455,30.18181818,54.90909091,"Willoughby city, Ohio",2.363636364
85.54545455,30.18181818,54.90909091,"Willoughby Hills city, Ohio",2.363636364
85.54545455,30.18181818,54.90909091,"Willowick city, Ohio",2.363636364
83.63636364,21.72727273,52.81818182,"Willshire village, Ohio",3.290909091
84.27272727,23.27272727,54.36363636,"Wilmington city, Ohio",3.390909091
84,22.09090909,53.36363636,"Wilmot village, Ohio",2.609090909
83.90909091,23.45454545,53.36363636,"Wilson village, Ohio",2.909090909
84.27272727,23.27272727,54.36363636,"Winchester village, Ohio",3.390909091
83,21.54545455,51.45454545,"Windham village, Ohio",3.572727273
83.90909091,23.45454545,53.36363636,"Wintersville village, Ohio",2.909090909
87.09090909,22.18181818,55.54545455,"Woodlawn village, Ohio",3.345454545
85.54545455,30.18181818,54.90909091,"Woodmere village, Ohio",2.363636364
83.90909091,23.45454545,53.36363636,"Woodsfield village, Ohio",2.909090909
84.27272727,24.18181818,54.54545455,"Woodstock village, Ohio",2.372727273
84.54545455,24.90909091,53,"Woodville village, Ohio",2.063636364
81.90909091,21.63636364,51.90909091,"Wooster city, Ohio",2.472727273
84.27272727,24.18181818,54.54545455,"Worthington city, Ohio",2.372727273
83.63636364,21.72727273,52.81818182,"Wren village, Ohio",3.290909091
87.09090909,25.72727273,56.63636364,"Wyoming city, Ohio",3.372727273
85.45454545,22.90909091,54.90909091,"Xenia city, Ohio",3.509090909
83,21.54545455,51.45454545,"Yankee Lake village, Ohio",3.572727273
84.18181818,22.45454545,54.45454545,"Yellow Springs village, Ohio",2.954545455
84,22.72727273,53.81818182,"Yorkshire village, Ohio",3.518181818
83.90909091,23.45454545,53.36363636,"Yorkville village, Ohio",2.909090909
86.54545455,20.09090909,54.27272727,"Zaleski village, Ohio",3.454545455
84,23.90909091,53.45454545,"Zanesfield village, Ohio",2.4
84.90909091,21.54545455,53.90909091,"Zanesville city, Ohio",3.109090909
84,22.09090909,53.36363636,"Zoar village, Ohio",2.609090909
94.54545455,35.54545455,66.27272727,"Achille town, Oklahoma",2.990909091
93.63636364,31.81818182,64.09090909,"Ada city, Oklahoma",3.190909091
94.45454545,28,60.81818182,"Adair town, Oklahoma",2.481818182
98.81818182,36.27272727,66.72727273,"Addington town, Oklahoma",2.327272727
91.45454545,27.81818182,60.45454545,"Afton town, Oklahoma",3.872727273
96.18181818,30.90909091,63,"Agra town, Oklahoma",2.245454545
93.63636364,31.81818182,64.09090909,"Albion town, Oklahoma",3.190909091
93.63636364,31.81818182,64.09090909,"Alderson town, Oklahoma",3.190909091
94.54545455,33.36363636,63.45454545,"Alex town, Oklahoma",3.090909091
96.27272727,30.72727273,62.72727273,"Aline town, Oklahoma",2.581818182
93.63636364,31.81818182,64.09090909,"Allen town, Oklahoma",3.190909091
97,33.81818182,64.63636364,"Altus city, Oklahoma",2.618181818
96.27272727,30.72727273,62.72727273,"Alva city, Oklahoma",2.581818182
94.54545455,33.36363636,63.45454545,"Amber town, Oklahoma",3.090909091
96.27272727,30.72727273,62.72727273,"Ames town, Oklahoma",2.581818182
96.27272727,30.72727273,62.72727273,"Amorita town, Oklahoma",2.581818182
95,34.72727273,66,"Anadarko city, Oklahoma",2.6
93.45454545,35.27272727,65.63636364,"Antlers city, Oklahoma",2.854545455
95,34.72727273,66,"Apache town, Oklahoma",2.6
95.45454545,33.81818182,63.09090909,"Arapaho town, Oklahoma",1.372727273
95.63636364,31.63636364,63.27272727,"Arcadia town, Oklahoma",2.272727273
94.63636364,39.18181818,67.54545455,"Ardmore city, Oklahoma",2.981818182
93.45454545,34.18181818,63.90909091,"Arkoma town, Oklahoma",4.236363636
93.45454545,35.27272727,65.63636364,"Armstrong town, Oklahoma",2.854545455
98.54545455,34.18181818,64.18181818,"Arnett town, Oklahoma",1.681818182
92.63636364,33.54545455,62.72727273,"Asher town, Oklahoma",3.163636364
93.63636364,31.81818182,64.09090909,"Ashland town, Oklahoma",3.190909091
93.63636364,31.81818182,64.09090909,"Atoka city, Oklahoma",3.190909091
93.63636364,31.81818182,64.09090909,"Atwood town, Oklahoma",3.190909091
94.45454545,28,60.81818182,"Avant town, Oklahoma",2.481818182
94.45454545,28,60.81818182,"Barnsdall city, Oklahoma",2.481818182
94.45454545,28,60.81818182,"Bartlesville city, Oklahoma",2.481818182
93.63636364,31.81818182,64.09090909,"Bearden town, Oklahoma",3.190909091
95,25.63636364,58,"Beaver town, Oklahoma",1.481818182
94.27272727,31.45454545,62.81818182,"Beggs city, Oklahoma",3.7
93.45454545,35.27272727,65.63636364,"Bennington town, Oklahoma",2.854545455
91.45454545,27.81818182,60.45454545,"Bernice town, Oklahoma",3.872727273
95.45454545,33.81818182,63.09090909,"Bessie town, Oklahoma",1.372727273
93.45454545,33.63636364,63.27272727,"Bethany city, Oklahoma",1.709090909
92.63636364,33.54545455,62.72727273,"Bethel Acres town, Oklahoma",3.163636364
94.45454545,28,60.81818182,"Big Cabin town, Oklahoma",2.481818182
94.45454545,28.45454545,61.72727273,"Billings town, Oklahoma",2.545454545
96.18181818,31.27272727,63,"Binger town, Oklahoma",1.781818182
94.27272727,31.45454545,62.81818182,"Bixby city, Oklahoma",3.7
96.18181818,30.90909091,63,"Blackburn town, Oklahoma",2.245454545
94.45454545,28.45454545,61.72727273,"Blackwell city, Oklahoma",2.545454545
97,33.81818182,64.63636364,"Blair town, Oklahoma",2.618181818
94.54545455,33.36363636,63.45454545,"Blanchard city, Oklahoma",3.090909091
93.45454545,29.18181818,60.81818182,"Bluejacket town, Oklahoma",3.827272727
92.27272727,22.45454545,55.54545455,"Boise City city, Oklahoma",0.990909091
93.45454545,35.27272727,65.63636364,"Bokchito town, Oklahoma",2.854545455
93.45454545,34.18181818,63.90909091,"Bokoshe town, Oklahoma",4.236363636
94.27272727,31.45454545,62.81818182,"Boley town, Oklahoma",3.7
93.45454545,35.27272727,65.63636364,"Boswell town, Oklahoma",2.854545455
93.63636364,31.81818182,64.09090909,"Bowlegs town, Oklahoma",3.190909091
93.63636364,32.09090909,62.72727273,"Boynton town, Oklahoma",3.5
94.54545455,33.36363636,63.45454545,"Bradley town, Oklahoma",3.090909091
93.63636364,32.09090909,62.72727273,"Braggs town, Oklahoma",3.5
94.45454545,28.45454545,61.72727273,"Braman town, Oklahoma",2.545454545
95,34.72727273,66,"Bray town, Oklahoma",2.6
94.54545455,33.36363636,63.45454545,"Bridge Creek town, Oklahoma",3.090909091
96.18181818,31.27272727,63,"Bridgeport city, Oklahoma",1.781818182
94.27272727,31.45454545,62.81818182,"Bristow city, Oklahoma",3.7
94.27272727,31.45454545,62.81818182,"Broken Arrow city, Oklahoma",3.7
92.45454545,33.63636364,64.09090909,"Broken Bow city, Oklahoma",3.054545455
93.63636364,31.81818182,64.09090909,"Bromide town, Oklahoma",3.190909091
92.63636364,33.54545455,62.72727273,"Brooksville town, Oklahoma",3.163636364
95.63636364,24.90909091,57.54545455,"Buffalo town, Oklahoma",1.872727273
94.45454545,28.45454545,61.72727273,"Burbank town, Oklahoma",2.545454545
96.27272727,30.72727273,62.72727273,"Burlington town, Oklahoma",2.581818182
95.45454545,33.81818182,63.09090909,"Burns Flat town, Oklahoma",1.372727273
95.45454545,33.81818182,63.09090909,"Butler town, Oklahoma",1.372727273
92.63636364,33.54545455,62.72727273,"Byars town, Oklahoma",3.163636364
93.63636364,31.81818182,64.09090909,"Byng town, Oklahoma",3.190909091
96.27272727,30.72727273,62.72727273,"Byron town, Oklahoma",2.581818182
95,34.72727273,66,"Cache city, Oklahoma",2.6
93.45454545,35.27272727,65.63636364,"Caddo town, Oklahoma",2.854545455
94.54545455,35.54545455,66.27272727,"Calera town, Oklahoma",2.990909091
93.45454545,33.63636364,63.27272727,"Calumet town, Oklahoma",1.709090909
93.63636364,31.81818182,64.09090909,"Calvin town, Oklahoma",3.190909091
95.45454545,33.81818182,63.09090909,"Camargo town, Oklahoma",1.372727273
93.45454545,34.18181818,63.90909091,"Cameron town, Oklahoma",4.236363636
93.63636364,31.81818182,64.09090909,"Canadian town, Oklahoma",3.190909091
93.45454545,35.27272727,65.63636364,"Caney town, Oklahoma",2.854545455
96.27272727,30.72727273,62.72727273,"Canton town, Oklahoma",2.581818182
95.45454545,33.81818182,63.09090909,"Canute town, Oklahoma",1.372727273
96.27272727,30.72727273,62.72727273,"Capron town, Oklahoma",2.581818182
96.27272727,30.72727273,62.72727273,"Carmen town, Oklahoma",2.581818182
96.18181818,31.27272727,63,"Carnegie town, Oklahoma",1.781818182
95.63636364,31.63636364,63.27272727,"Carney town, Oklahoma",2.272727273
96.27272727,30.72727273,62.72727273,"Carrier town, Oklahoma",2.581818182
95.45454545,33.81818182,63.09090909,"Carter town, Oklahoma",1.372727273
95.63636364,31.63636364,63.27272727,"Cashion town, Oklahoma",2.272727273
94.27272727,31.45454545,62.81818182,"Castle town, Oklahoma",3.7
93.36363636,32.27272727,63.63636364,"Catoosa city, Oklahoma",3.809090909
95.63636364,31.63636364,63.27272727,"Cedar Valley city, Oklahoma",2.272727273
95,34.72727273,66,"Cement town, Oklahoma",2.6
93.63636364,31.81818182,64.09090909,"Centrahoma city, Oklahoma",3.190909091
95,34.72727273,66,"Central High town, Oklahoma",2.6
95.63636364,31.63636364,63.27272727,"Chandler city, Oklahoma",2.272727273
96.54545455,37.45454545,65.18181818,"Chattanooga town, Oklahoma",1.081818182
93.63636364,32.09090909,62.72727273,"Checotah city, Oklahoma",3.5
94.45454545,28,60.81818182,"Chelsea town, Oklahoma",2.481818182
96.27272727,30.72727273,62.72727273,"Cherokee city, Oklahoma",2.581818182
95.45454545,33.81818182,63.09090909,"Cheyenne town, Oklahoma",1.372727273
94.54545455,33.36363636,63.45454545,"Chickasha city, Oklahoma",3.090909091
92.63636364,33.54545455,62.72727273,"Choctaw city, Oklahoma",3.163636364
93.63636364,32.09090909,62.72727273,"Chouteau town, Oklahoma",3.5
95.63636364,31.63636364,63.27272727,"Cimarron City town, Oklahoma",2.272727273
93.36363636,32.27272727,63.63636364,"Claremore city, Oklahoma",3.809090909
93.63636364,31.81818182,64.09090909,"Clayton town, Oklahoma",3.190909091
93.63636364,31.81818182,64.09090909,"Clearview town, Oklahoma",3.190909091
96.27272727,30.72727273,62.72727273,"Cleo Springs town, Oklahoma",2.581818182
94.27272727,31.45454545,62.81818182,"Cleveland city, Oklahoma",3.7
95.45454545,33.81818182,63.09090909,"Clinton city, Oklahoma",1.372727273
93.63636364,31.81818182,64.09090909,"Coalgate city, Oklahoma",3.190909091
94.54545455,35.54545455,66.27272727,"Colbert town, Oklahoma",2.990909091
89.63636364,28.90909091,60.36363636,"Colcord town, Oklahoma",2.745454545
94.54545455,33.36363636,63.45454545,"Cole town, Oklahoma",3.090909091
93.36363636,32.27272727,63.63636364,"Collinsville city, Oklahoma",3.809090909
96.18181818,31.27272727,63,"Colony town, Oklahoma",1.781818182
95,34.72727273,66,"Comanche city, Oklahoma",2.6
91.45454545,27.81818182,60.45454545,"Commerce city, Oklahoma",3.872727273
96.18181818,31.27272727,63,"Cooperton town, Oklahoma",1.781818182
94.45454545,28,60.81818182,"Copan town, Oklahoma",2.481818182
96.18181818,31.27272727,63,"Corn town, Oklahoma",1.781818182
98.81818182,36.27272727,66.72727273,"Cornish town, Oklahoma",2.327272727
93.63636364,32.09090909,62.72727273,"Council Hill town, Oklahoma",3.5
96.18181818,30.90909091,63,"Covington town, Oklahoma",2.245454545
94.27272727,31.45454545,62.81818182,"Coweta city, Oklahoma",3.7
93.45454545,34.18181818,63.90909091,"Cowlington town, Oklahoma",4.236363636
95.63636364,31.63636364,63.27272727,"Coyle town, Oklahoma",2.272727273
95.63636364,31.63636364,63.27272727,"Crescent city, Oklahoma",2.272727273
93.63636364,31.81818182,64.09090909,"Cromwell town, Oklahoma",3.190909091
93.63636364,31.81818182,64.09090909,"Crowder town, Oklahoma",3.190909091
96.18181818,30.90909091,63,"Cushing city, Oklahoma",2.245454545
95.45454545,33.81818182,63.09090909,"Custer City town, Oklahoma",1.372727273
95,34.72727273,66,"Cyril town, Oklahoma",2.6
96.27272727,30.72727273,62.72727273,"Dacoma town, Oklahoma",2.581818182
95.63636364,31.63636364,63.27272727,"Davenport town, Oklahoma",2.272727273
96.54545455,37.45454545,65.18181818,"Davidson town, Oklahoma",1.081818182
94.63636364,39.18181818,67.54545455,"Davis city, Oklahoma",2.981818182
94.45454545,28.45454545,61.72727273,"Deer Creek town, Oklahoma",2.545454545
94.45454545,28,60.81818182,"Delaware town, Oklahoma",2.481818182
92.63636364,33.54545455,62.72727273,"Del City city, Oklahoma",3.163636364
94.27272727,31.45454545,62.81818182,"Depew town, Oklahoma",3.7
98.81818182,36.27272727,66.72727273,"Devol town, Oklahoma",2.327272727
93.63636364,32.09090909,62.72727273,"Dewar town, Oklahoma",3.5
94.45454545,28,60.81818182,"Dewey city, Oklahoma",2.481818182
94.54545455,33.36363636,63.45454545,"Dibble town, Oklahoma",3.090909091
94.63636364,39.18181818,67.54545455,"Dickson town, Oklahoma",2.981818182
95.45454545,33.81818182,63.09090909,"Dill City town, Oklahoma",1.372727273
89.63636364,28.90909091,60.36363636,"Disney town, Oklahoma",2.745454545
94.63636364,39.18181818,67.54545455,"Dougherty town, Oklahoma",2.981818182
96.27272727,30.72727273,62.72727273,"Douglas town, Oklahoma",2.581818182
96.27272727,30.72727273,62.72727273,"Dover town, Oklahoma",2.581818182
96.27272727,30.72727273,62.72727273,"Drummond town, Oklahoma",2.581818182
94.27272727,31.45454545,62.81818182,"Drumright city, Oklahoma",3.7
95,34.72727273,66,"Duncan city, Oklahoma",2.6
94.54545455,35.54545455,66.27272727,"Durant city, Oklahoma",2.990909091
93.63636364,31.81818182,64.09090909,"Dustin town, Oklahoma",3.190909091
96.18181818,31.27272727,63,"Eakly town, Oklahoma",1.781818182
92.63636364,33.54545455,62.72727273,"Earlsboro town, Oklahoma",3.163636364
97,33.81818182,64.63636364,"East Duke town, Oklahoma",2.618181818
93.45454545,33.63636364,63.27272727,"Edmond city, Oklahoma",1.709090909
98.54545455,34.18181818,64.18181818,"Eldorado town, Oklahoma",1.681818182
95,34.72727273,66,"Elgin city, Oklahoma",2.6
95.45454545,33.81818182,63.09090909,"Elk City city, Oklahoma",1.372727273
97,33.81818182,64.63636364,"Elmer town, Oklahoma",2.618181818
94.54545455,33.36363636,63.45454545,"Elmore City town, Oklahoma",3.090909091
93.45454545,33.63636364,63.27272727,"El Reno city, Oklahoma",1.709090909
95,34.72727273,66,"Empire City town, Oklahoma",2.6
96.27272727,30.72727273,62.72727273,"Enid city, Oklahoma",2.581818182
95.45454545,33.81818182,63.09090909,"Erick city, Oklahoma",1.372727273
94.54545455,33.36363636,63.45454545,"Erin Springs town, Oklahoma",3.090909091
92.63636364,33.54545455,62.72727273,"Etowah town, Oklahoma",3.163636364
93.63636364,32.09090909,62.72727273,"Eufaula city, Oklahoma",3.5
94.45454545,28.45454545,61.72727273,"Fairfax town, Oklahoma",2.545454545
91.45454545,27.81818182,60.45454545,"Fairland town, Oklahoma",3.872727273
96.27272727,30.72727273,62.72727273,"Fairmont town, Oklahoma",2.581818182
93.36363636,32.27272727,63.63636364,"Fair Oaks town, Oklahoma",3.809090909
96.27272727,30.72727273,62.72727273,"Fairview city, Oklahoma",2.581818182
95.63636364,31.63636364,63.27272727,"Fallis town, Oklahoma",2.272727273
93.45454545,34.18181818,63.90909091,"Fanshawe town, Oklahoma",4.236363636
96.54545455,24.81818182,60.09090909,"Fargo town, Oklahoma",1.6
95,34.72727273,66,"Faxon town, Oklahoma",2.6
93.63636364,31.81818182,64.09090909,"Fitzhugh town, Oklahoma",3.190909091
95,34.72727273,66,"Fletcher town, Oklahoma",2.6
94.45454545,28.45454545,61.72727273,"Foraker town, Oklahoma",2.545454545
92.63636364,33.54545455,62.72727273,"Forest Park town, Oklahoma",3.163636364
95,25.63636364,58,"Forgan town, Oklahoma",1.481818182
96.18181818,31.27272727,63,"Fort Cobb town, Oklahoma",1.781818182
93.45454545,34.18181818,63.90909091,"Fort Coffee town, Oklahoma",4.236363636
93.63636364,32.09090909,62.72727273,"Fort Gibson town, Oklahoma",3.5
96.54545455,24.81818182,60.09090909,"Fort Supply town, Oklahoma",1.6
93.45454545,35.27272727,65.63636364,"Fort Towson town, Oklahoma",2.854545455
95.45454545,33.81818182,63.09090909,"Foss town, Oklahoma",1.372727273
94.54545455,33.36363636,63.45454545,"Foster town, Oklahoma",3.090909091
93.36363636,32.27272727,63.63636364,"Foyil town, Oklahoma",3.809090909
93.63636364,31.81818182,64.09090909,"Francis town, Oklahoma",3.190909091
96.54545455,37.45454545,65.18181818,"Frederick city, Oklahoma",1.081818182
95.63636364,24.90909091,57.54545455,"Freedom town, Oklahoma",1.872727273
97,33.81818182,64.63636364,"Friendship town, Oklahoma",2.618181818
96.54545455,24.81818182,60.09090909,"Gage town, Oklahoma",1.6
93.45454545,34.18181818,63.90909091,"Gans town, Oklahoma",4.236363636
96.18181818,30.90909091,63,"Garber city, Oklahoma",2.245454545
92.45454545,33.63636364,64.09090909,"Garvin town, Oklahoma",3.054545455
95,25.63636364,58,"Gate town, Oklahoma",1.481818182
96.27272727,30.72727273,62.72727273,"Geary city, Oklahoma",2.581818182
94.63636364,39.18181818,67.54545455,"Gene Autry town, Oklahoma",2.981818182
95,34.72727273,66,"Geronimo town, Oklahoma",2.6
93.63636364,31.81818182,64.09090909,"Gerty town, Oklahoma",3.190909091
96.18181818,30.90909091,63,"Glencoe town, Oklahoma",2.245454545
94.27272727,31.45454545,62.81818182,"Glenpool city, Oklahoma",3.7
92.63636364,33.54545455,62.72727273,"Goldsby town, Oklahoma",3.163636364
96.27272727,30.72727273,62.72727273,"Goltry town, Oklahoma",2.581818182
96,26.45454545,59.27272727,"Goodwell town, Oklahoma",1.1
93.63636364,32.09090909,62.72727273,"Gore town, Oklahoma",3.5
