id,Geography,stateAbbr,stateFullName
15386,"Horseshoe Bay, Texas",TX, Texas
15387,"Houston, Texas",TX, Texas
15388,"Howardwick, Texas",TX, Texas
15389,"Howe, Texas",TX, Texas
15390,"Hubbard, Texas",TX, Texas
15391,"Hudson, Texas",TX, Texas
15392,"Hudson Oaks, Texas",TX, Texas
15393,"Hughes Springs, Texas",TX, Texas
15394,"Humble, Texas",TX, Texas
15395,"Hunters Creek Village, Texas",TX, Texas
15396,"Huntington, Texas",TX, Texas
15397,"Huntsville, Texas",TX, Texas
15398,"Hurst, Texas",TX, Texas
15399,"Hutchins, Texas",TX, Texas
15400,"Hutto, Texas",TX, Texas
15401,"Huxley, Texas",TX, Texas
15402,"Idalou, Texas",TX, Texas
15403,"Impact, Texas",TX, Texas
15404,"Indian Lake, Texas",TX, Texas
15405,"Industry, Texas",TX, Texas
15406,"Ingleside, Texas",TX, Texas
15407,"Ingleside on the Bay, Texas",TX, Texas
15408,"Ingram, Texas",TX, Texas
15409,"Iola, Texas",TX, Texas
15410,"Iowa Colony village, Texas",TX, Texas
15411,"Iowa Park, Texas",TX, Texas
15412,"Iraan, Texas",TX, Texas
15413,"Iredell, Texas",TX, Texas
15414,"Irving, Texas",TX, Texas
15415,"Italy, Texas",TX, Texas
15416,"Itasca, Texas",TX, Texas
15417,"Jacinto City, Texas",TX, Texas
15418,"Jacksboro, Texas",TX, Texas
15419,"Jacksonville, Texas",TX, Texas
15420,"Jamaica Beach, Texas",TX, Texas
15421,"Jarrell, Texas",TX, Texas
15422,"Jasper, Texas",TX, Texas
15423,"Jayton, Texas",TX, Texas
15424,"Jefferson, Texas",TX, Texas
15425,"Jersey Village, Texas",TX, Texas
15426,"Jewett, Texas",TX, Texas
15427,"Joaquin, Texas",TX, Texas
15428,"Johnson City, Texas",TX, Texas
15429,"Jolly, Texas",TX, Texas
15430,"Jones Creek village, Texas",TX, Texas
15431,"Josephine, Texas",TX, Texas
15432,"Joshua, Texas",TX, Texas
15433,"Jourdanton, Texas",TX, Texas
15434,"Junction, Texas",TX, Texas
15435,"Justin, Texas",TX, Texas
15436,"Karnes City, Texas",TX, Texas
15437,"Katy, Texas",TX, Texas
15438,"Kaufman, Texas",TX, Texas
15439,"Keene, Texas",TX, Texas
15440,"Keller, Texas",TX, Texas
15441,"Kemah, Texas",TX, Texas
15442,"Kemp, Texas",TX, Texas
15443,"Kempner, Texas",TX, Texas
15444,"Kendleton, Texas",TX, Texas
15445,"Kenedy, Texas",TX, Texas
15446,"Kenefick, Texas",TX, Texas
15447,"Kennard, Texas",TX, Texas
15448,"Kennedale, Texas",TX, Texas
15449,"Kerens, Texas",TX, Texas
15450,"Kermit, Texas",TX, Texas
15451,"Kerrville, Texas",TX, Texas
15452,"Kilgore, Texas",TX, Texas
15453,"Killeen, Texas",TX, Texas
15454,"Kingsville, Texas",TX, Texas
15455,"Kirby, Texas",TX, Texas
15456,"Kirbyville, Texas",TX, Texas
15457,"Kirvin, Texas",TX, Texas
15458,"Knollwood, Texas",TX, Texas
15459,"Knox City, Texas",TX, Texas
15460,"Kosse, Texas",TX, Texas
15461,"Kountze, Texas",TX, Texas
15462,"Kress, Texas",TX, Texas
15463,"Krugerville, Texas",TX, Texas
15464,"Krum, Texas",TX, Texas
15465,"Kurten, Texas",TX, Texas
15466,"Kyle, Texas",TX, Texas
15467,"LaCoste, Texas",TX, Texas
15468,"Lacy-Lakeview, Texas",TX, Texas
15469,"Ladonia, Texas",TX, Texas
15470,"La Feria, Texas",TX, Texas
15471,"Lago Vista, Texas",TX, Texas
15472,"La Grange, Texas",TX, Texas
15473,"La Grulla, Texas",TX, Texas
15474,"Laguna Vista, Texas",TX, Texas
15475,"La Joya, Texas",TX, Texas
15476,"Lake Bridgeport, Texas",TX, Texas
15477,"Lake City, Texas",TX, Texas
15478,"Lake Dallas, Texas",TX, Texas
15479,"Lake Jackson, Texas",TX, Texas
15480,"Lakeport, Texas",TX, Texas
15481,"Lakeside City, Texas",TX, Texas
15482,"Lakeview, Texas",TX, Texas
15483,"Lakeway, Texas",TX, Texas
15484,"Lakewood Village, Texas",TX, Texas
15485,"Lake Worth, Texas",TX, Texas
15486,"La Marque, Texas",TX, Texas
15487,"Lamesa, Texas",TX, Texas
15488,"Lampasas, Texas",TX, Texas
15489,"Lancaster, Texas",TX, Texas
15490,"La Porte, Texas",TX, Texas
15491,"Laredo, Texas",TX, Texas
15492,"Latexo, Texas",TX, Texas
15493,"La Vernia, Texas",TX, Texas
15494,"La Villa, Texas",TX, Texas
15495,"Lavon, Texas",TX, Texas
15496,"La Ward, Texas",TX, Texas
15497,"Lawn, Texas",TX, Texas
15498,"League City, Texas",TX, Texas
15499,"Leakey, Texas",TX, Texas
15500,"Leander, Texas",TX, Texas
15501,"Leary, Texas",TX, Texas
15502,"Lefors, Texas",TX, Texas
15503,"Leona, Texas",TX, Texas
15504,"Leonard, Texas",TX, Texas
15505,"Leon Valley, Texas",TX, Texas
15506,"Leroy, Texas",TX, Texas
15507,"Levelland, Texas",TX, Texas
15508,"Lewisville, Texas",TX, Texas
15509,"Lexington, Texas",TX, Texas
15510,"Liberty, Texas",TX, Texas
15511,"Liberty Hill, Texas",TX, Texas
15512,"Lincoln Park, Texas",TX, Texas
15513,"Lindale, Texas",TX, Texas
15514,"Linden, Texas",TX, Texas
15515,"Lindsay, Texas",TX, Texas
15516,"Lipan, Texas",TX, Texas
15517,"Little Elm, Texas",TX, Texas
15518,"Littlefield, Texas",TX, Texas
15519,"Little River-Academy, Texas",TX, Texas
15520,"Live Oak, Texas",TX, Texas
15521,"Liverpool, Texas",TX, Texas
15522,"Livingston, Texas",TX, Texas
15523,"Llano, Texas",TX, Texas
15524,"Lockhart, Texas",TX, Texas
15525,"Lockney, Texas",TX, Texas
15526,"Log Cabin, Texas",TX, Texas
15527,"Lometa, Texas",TX, Texas
15528,"Lone Oak, Texas",TX, Texas
15529,"Lone Star, Texas",TX, Texas
15530,"Longview, Texas",TX, Texas
15531,"Loraine, Texas",TX, Texas
15532,"Lorena, Texas",TX, Texas
15533,"Lorenzo, Texas",TX, Texas
15534,"Los Fresnos, Texas",TX, Texas
15535,"Los Indios, Texas",TX, Texas
15536,"Lott, Texas",TX, Texas
15537,"Lovelady, Texas",TX, Texas
15538,"Lowry Crossing, Texas",TX, Texas
15539,"Lubbock, Texas",TX, Texas
15540,"Lucas, Texas",TX, Texas
15541,"Lueders, Texas",TX, Texas
15542,"Lufkin, Texas",TX, Texas
15543,"Luling, Texas",TX, Texas
15544,"Lumberton, Texas",TX, Texas
15545,"Lyford, Texas",TX, Texas
15546,"Lytle, Texas",TX, Texas
15547,"Mabank, Texas",TX, Texas
15548,"McAllen, Texas",TX, Texas
15549,"McCamey, Texas",TX, Texas
15550,"McGregor, Texas",TX, Texas
15551,"McKinney, Texas",TX, Texas
15552,"McLean, Texas",TX, Texas
15553,"McLendon-Chisholm, Texas",TX, Texas
15554,"Madisonville, Texas",TX, Texas
15555,"Magnolia, Texas",TX, Texas
15556,"Malakoff, Texas",TX, Texas
15557,"Malone, Texas",TX, Texas
15558,"Manor, Texas",TX, Texas
15559,"Mansfield, Texas",TX, Texas
15560,"Manvel, Texas",TX, Texas
15561,"Marble Falls, Texas",TX, Texas
15562,"Marfa, Texas",TX, Texas
15563,"Marietta, Texas",TX, Texas
15564,"Marion, Texas",TX, Texas
15565,"Marlin, Texas",TX, Texas
15566,"Marquez, Texas",TX, Texas
15567,"Marshall, Texas",TX, Texas
15568,"Mart, Texas",TX, Texas
15569,"Martindale, Texas",TX, Texas
15570,"Mason, Texas",TX, Texas
15571,"Matador, Texas",TX, Texas
15572,"Mathis, Texas",TX, Texas
15573,"Maud, Texas",TX, Texas
15574,"Maypearl, Texas",TX, Texas
15575,"Meadow, Texas",TX, Texas
15576,"Meadowlakes, Texas",TX, Texas
15577,"Meadows Place, Texas",TX, Texas
15578,"Megargel, Texas",TX, Texas
15579,"Melissa, Texas",TX, Texas
15580,"Melvin, Texas",TX, Texas
15581,"Memphis, Texas",TX, Texas
15582,"Menard, Texas",TX, Texas
15583,"Mercedes, Texas",TX, Texas
15584,"Meridian, Texas",TX, Texas
15585,"Merkel, Texas",TX, Texas
15586,"Mertens, Texas",TX, Texas
15587,"Mertzon, Texas",TX, Texas
15588,"Mesquite, Texas",TX, Texas
15589,"Mexia, Texas",TX, Texas
15590,"Miami, Texas",TX, Texas
15591,"Midland, Texas",TX, Texas
15592,"Midlothian, Texas",TX, Texas
15593,"Midway, Texas",TX, Texas
15594,"Milano, Texas",TX, Texas
15595,"Mildred, Texas",TX, Texas
15596,"Miles, Texas",TX, Texas
15597,"Milford, Texas",TX, Texas
15598,"Miller's Cove, Texas",TX, Texas
15599,"Millican, Texas",TX, Texas
15600,"Millsap, Texas",TX, Texas
15601,"Mineola, Texas",TX, Texas
15602,"Mineral Wells, Texas",TX, Texas
15603,"Mingus, Texas",TX, Texas
15604,"Mission, Texas",TX, Texas
15605,"Missouri City, Texas",TX, Texas
15606,"Mobeetie, Texas",TX, Texas
15607,"Mobile City, Texas",TX, Texas
15608,"Monahans, Texas",TX, Texas
15609,"Mont Belvieu, Texas",TX, Texas
15610,"Montgomery, Texas",TX, Texas
15611,"Moody, Texas",TX, Texas
15612,"Moore Station, Texas",TX, Texas
15613,"Moran, Texas",TX, Texas
15614,"Morgan, Texas",TX, Texas
15615,"Morgan's Point, Texas",TX, Texas
15616,"Morgan's Point Resort, Texas",TX, Texas
15617,"Morton, Texas",TX, Texas
15618,"Moulton, Texas",TX, Texas
15619,"Mountain City, Texas",TX, Texas
15620,"Mount Calm, Texas",TX, Texas
15621,"Mount Enterprise, Texas",TX, Texas
15622,"Mount Pleasant, Texas",TX, Texas
15623,"Mount Vernon, Texas",TX, Texas
15624,"Muenster, Texas",TX, Texas
15625,"Muleshoe, Texas",TX, Texas
15626,"Mullin, Texas",TX, Texas
15627,"Munday, Texas",TX, Texas
15628,"Murchison, Texas",TX, Texas
15629,"Murphy, Texas",TX, Texas
15630,"Mustang, Texas",TX, Texas
15631,"Mustang Ridge, Texas",TX, Texas
15632,"Nacogdoches, Texas",TX, Texas
15633,"Naples, Texas",TX, Texas
15634,"Nash, Texas",TX, Texas
15635,"Nassau Bay, Texas",TX, Texas
15636,"Natalia, Texas",TX, Texas
15637,"Navarro, Texas",TX, Texas
15638,"Navasota, Texas",TX, Texas
15639,"Nazareth, Texas",TX, Texas
15640,"Nederland, Texas",TX, Texas
15641,"Needville, Texas",TX, Texas
15642,"Nesbitt, Texas",TX, Texas
15643,"Nevada, Texas",TX, Texas
15644,"Newark, Texas",TX, Texas
15645,"New Berlin, Texas",TX, Texas
15646,"New Boston, Texas",TX, Texas
15647,"New Braunfels, Texas",TX, Texas
15648,"Newcastle, Texas",TX, Texas
15649,"New Chapel Hill, Texas",TX, Texas
15650,"New Deal, Texas",TX, Texas
15651,"New Fairview, Texas",TX, Texas
15652,"New Home, Texas",TX, Texas
15653,"New Hope, Texas",TX, Texas
15654,"New London, Texas",TX, Texas
15655,"New Summerfield, Texas",TX, Texas
15656,"Newton, Texas",TX, Texas
15657,"New Waverly, Texas",TX, Texas
15658,"Neylandville, Texas",TX, Texas
15659,"Niederwald, Texas",TX, Texas
15660,"Nixon, Texas",TX, Texas
15661,"Nocona, Texas",TX, Texas
15662,"Nolanville, Texas",TX, Texas
15663,"Nome, Texas",TX, Texas
15664,"Noonday, Texas",TX, Texas
15665,"Nordheim, Texas",TX, Texas
15666,"Normangee, Texas",TX, Texas
15667,"North Cleveland, Texas",TX, Texas
15668,"Northlake, Texas",TX, Texas
15669,"North Richland Hills, Texas",TX, Texas
15670,"Novice, Texas",TX, Texas
15671,"Oak Grove, Texas",TX, Texas
15672,"Oak Leaf, Texas",TX, Texas
15673,"Oak Point, Texas",TX, Texas
15674,"Oak Ridge North, Texas",TX, Texas
15675,"Oak Valley, Texas",TX, Texas
15676,"Oakwood, Texas",TX, Texas
15677,"O'Brien, Texas",TX, Texas
15678,"Odem, Texas",TX, Texas
15679,"Odessa, Texas",TX, Texas
15680,"O'Donnell, Texas",TX, Texas
15681,"Oglesby, Texas",TX, Texas
15682,"Old River-Winfree, Texas",TX, Texas
15683,"Olmos Park, Texas",TX, Texas
15684,"Olney, Texas",TX, Texas
15685,"Olton, Texas",TX, Texas
15686,"Omaha, Texas",TX, Texas
15687,"Onalaska, Texas",TX, Texas
15688,"Opdyke West, Texas",TX, Texas
15689,"Orange, Texas",TX, Texas
15690,"Orange Grove, Texas",TX, Texas
15691,"Orchard, Texas",TX, Texas
15692,"Ore City, Texas",TX, Texas
15693,"Overton, Texas",TX, Texas
15694,"Ovilla, Texas",TX, Texas
15695,"Oyster Creek, Texas",TX, Texas
15696,"Paducah, Texas",TX, Texas
15697,"Paint Rock, Texas",TX, Texas
15698,"Palacios, Texas",TX, Texas
15699,"Palestine, Texas",TX, Texas
15700,"Palisades village, Texas",TX, Texas
15701,"Palmer, Texas",TX, Texas
15702,"Palmhurst, Texas",TX, Texas
15703,"Palm Valley, Texas",TX, Texas
15704,"Palmview, Texas",TX, Texas
15705,"Pampa, Texas",TX, Texas
15706,"Panhandle, Texas",TX, Texas
15707,"Panorama Village, Texas",TX, Texas
15708,"Pantego, Texas",TX, Texas
15709,"Paradise, Texas",TX, Texas
15710,"Paris, Texas",TX, Texas
15711,"Parker, Texas",TX, Texas
15712,"Pasadena, Texas",TX, Texas
15713,"Pattison, Texas",TX, Texas
15714,"Patton Village, Texas",TX, Texas
15715,"Payne Springs, Texas",TX, Texas
15716,"Pearland, Texas",TX, Texas
15717,"Pearsall, Texas",TX, Texas
15718,"Pecan Gap, Texas",TX, Texas
15719,"Pecan Hill, Texas",TX, Texas
15720,"Pecos, Texas",TX, Texas
15721,"Pelican Bay, Texas",TX, Texas
15722,"Penelope, Texas",TX, Texas
15723,"Penitas, Texas",TX, Texas
15724,"Perryton, Texas",TX, Texas
15725,"Petersburg, Texas",TX, Texas
15726,"Petrolia, Texas",TX, Texas
15727,"Petronila, Texas",TX, Texas
15728,"Pflugerville, Texas",TX, Texas
15729,"Pharr, Texas",TX, Texas
15730,"Pilot Point, Texas",TX, Texas
15731,"Pine Forest, Texas",TX, Texas
15732,"Pinehurst, Texas",TX, Texas
15733,"Pine Island, Texas",TX, Texas
15734,"Pineland, Texas",TX, Texas
15735,"Piney Point Village, Texas",TX, Texas
15736,"Pittsburg, Texas",TX, Texas
15737,"Plains, Texas",TX, Texas
15738,"Plainview, Texas",TX, Texas
15739,"Plano, Texas",TX, Texas
15740,"Pleak village, Texas",TX, Texas
15741,"Pleasanton, Texas",TX, Texas
15742,"Pleasant Valley, Texas",TX, Texas
15743,"Plum Grove, Texas",TX, Texas
15744,"Point, Texas",TX, Texas
15745,"Point Blank, Texas",TX, Texas
15746,"Point Comfort, Texas",TX, Texas
15747,"Point Venture village, Texas",TX, Texas
15748,"Ponder, Texas",TX, Texas
15749,"Port Aransas, Texas",TX, Texas
15750,"Port Arthur, Texas",TX, Texas
15751,"Port Isabel, Texas",TX, Texas
15752,"Portland, Texas",TX, Texas
15753,"Port Lavaca, Texas",TX, Texas
15754,"Port Neches, Texas",TX, Texas
15755,"Post, Texas",TX, Texas
15756,"Post Oak Bend City, Texas",TX, Texas
15757,"Poteet, Texas",TX, Texas
15758,"Poth, Texas",TX, Texas
15759,"Pottsboro, Texas",TX, Texas
15760,"Powell, Texas",TX, Texas
15761,"Poynor, Texas",TX, Texas
15762,"Prairie View, Texas",TX, Texas
15763,"Premont, Texas",TX, Texas
15764,"Presidio, Texas",TX, Texas
15765,"Primera, Texas",TX, Texas
15766,"Princeton, Texas",TX, Texas
15767,"Progreso, Texas",TX, Texas
15768,"Prosper, Texas",TX, Texas
15769,"Putnam, Texas",TX, Texas
15770,"Pyote, Texas",TX, Texas
15771,"Quanah, Texas",TX, Texas
15772,"Queen City, Texas",TX, Texas
15773,"Quinlan, Texas",TX, Texas
15774,"Quintana, Texas",TX, Texas
15775,"Quitaque, Texas",TX, Texas
15776,"Quitman, Texas",TX, Texas
15777,"Ralls, Texas",TX, Texas
15778,"Rancho Viejo, Texas",TX, Texas
15779,"Ranger, Texas",TX, Texas
15780,"Rangerville village, Texas",TX, Texas
15781,"Rankin, Texas",TX, Texas
15782,"Ransom Canyon, Texas",TX, Texas
15783,"Ravenna, Texas",TX, Texas
15784,"Raymondville, Texas",TX, Texas
15785,"Red Lick, Texas",TX, Texas
15786,"Red Oak, Texas",TX, Texas
15787,"Redwater, Texas",TX, Texas
15788,"Refugio, Texas",TX, Texas
15789,"Reklaw, Texas",TX, Texas
15790,"Retreat, Texas",TX, Texas
15791,"Rhome, Texas",TX, Texas
15792,"Rice, Texas",TX, Texas
15793,"Richardson, Texas",TX, Texas
15794,"Richland, Texas",TX, Texas
15795,"Richland Hills, Texas",TX, Texas
15796,"Richland Springs, Texas",TX, Texas
15797,"Richmond, Texas",TX, Texas
15798,"Richwood, Texas",TX, Texas
15799,"Riesel, Texas",TX, Texas
15800,"Rio Bravo, Texas",TX, Texas
15801,"Rio Grande City, Texas",TX, Texas
15802,"Rio Hondo, Texas",TX, Texas
15803,"Rio Vista, Texas",TX, Texas
15804,"Rising Star, Texas",TX, Texas
15805,"River Oaks, Texas",TX, Texas
15806,"Riverside, Texas",TX, Texas
15807,"Roanoke, Texas",TX, Texas
15808,"Roaring Springs, Texas",TX, Texas
15809,"Robert Lee, Texas",TX, Texas
15810,"Robinson, Texas",TX, Texas
15811,"Roby, Texas",TX, Texas
15812,"Rochester, Texas",TX, Texas
15813,"Rockdale, Texas",TX, Texas
15814,"Rockport, Texas",TX, Texas
15815,"Rocksprings, Texas",TX, Texas
15816,"Rockwall, Texas",TX, Texas
15817,"Rocky Mound, Texas",TX, Texas
15818,"Rogers, Texas",TX, Texas
15819,"Rollingwood, Texas",TX, Texas
15820,"Roma, Texas",TX, Texas
15821,"Roman Forest, Texas",TX, Texas
15822,"Ropesville, Texas",TX, Texas
15823,"Roscoe, Texas",TX, Texas
15824,"Rosebud, Texas",TX, Texas
15825,"Rose City, Texas",TX, Texas
15826,"Rosenberg, Texas",TX, Texas
15827,"Ross, Texas",TX, Texas
15828,"Rosser village, Texas",TX, Texas
15829,"Rotan, Texas",TX, Texas
15830,"Round Mountain, Texas",TX, Texas
15831,"Round Rock, Texas",TX, Texas
15832,"Round Top, Texas",TX, Texas
15833,"Rowlett, Texas",TX, Texas
15834,"Roxton, Texas",TX, Texas
15835,"Royse City, Texas",TX, Texas
15836,"Rule, Texas",TX, Texas
15837,"Runaway Bay, Texas",TX, Texas
15838,"Runge, Texas",TX, Texas
15839,"Rusk, Texas",TX, Texas
15840,"Sabinal, Texas",TX, Texas
15841,"Sachse, Texas",TX, Texas
15842,"Sadler, Texas",TX, Texas
15843,"Saginaw, Texas",TX, Texas
15844,"Salado village, Texas",TX, Texas
15845,"San Angelo, Texas",TX, Texas
15846,"San Antonio, Texas",TX, Texas
15847,"San Augustine, Texas",TX, Texas
15848,"San Benito, Texas",TX, Texas
15849,"Sanctuary, Texas",TX, Texas
15850,"San Diego, Texas",TX, Texas
15851,"Sandy Point, Texas",TX, Texas
15852,"San Elizario, Texas",TX, Texas
15853,"San Felipe, Texas",TX, Texas
15854,"Sanford, Texas",TX, Texas
15855,"Sanger, Texas",TX, Texas
15856,"San Juan, Texas",TX, Texas
15857,"San Leanna village, Texas",TX, Texas
15858,"San Marcos, Texas",TX, Texas
15859,"San Patricio, Texas",TX, Texas
15860,"San Perlita, Texas",TX, Texas
15861,"San Saba, Texas",TX, Texas
15862,"Sansom Park, Texas",TX, Texas
15863,"Santa Anna, Texas",TX, Texas
15864,"Santa Clara, Texas",TX, Texas
15865,"Santa Fe, Texas",TX, Texas
15866,"Santa Rosa, Texas",TX, Texas
15867,"Savoy, Texas",TX, Texas
15868,"Schertz, Texas",TX, Texas
15869,"Schulenburg, Texas",TX, Texas
15870,"Scotland, Texas",TX, Texas
15871,"Scottsville, Texas",TX, Texas
15872,"Scurry, Texas",TX, Texas
15873,"Seabrook, Texas",TX, Texas
15874,"Seadrift, Texas",TX, Texas
15875,"Seagoville, Texas",TX, Texas
15876,"Seagraves, Texas",TX, Texas
15877,"Sealy, Texas",TX, Texas
15878,"Seguin, Texas",TX, Texas
15879,"Selma, Texas",TX, Texas
15880,"Seminole, Texas",TX, Texas
15881,"Seven Oaks, Texas",TX, Texas
15882,"Seven Points, Texas",TX, Texas
15883,"Seymour, Texas",TX, Texas
15884,"Shady Shores, Texas",TX, Texas
15885,"Shallowater, Texas",TX, Texas
15886,"Shamrock, Texas",TX, Texas
15887,"Shavano Park, Texas",TX, Texas
15888,"Shenandoah, Texas",TX, Texas
15889,"Shepherd, Texas",TX, Texas
15890,"Sherman, Texas",TX, Texas
15891,"Shiner, Texas",TX, Texas
15892,"Shoreacres, Texas",TX, Texas
15893,"Silsbee, Texas",TX, Texas
15894,"Silverton, Texas",TX, Texas
15895,"Simonton, Texas",TX, Texas
15896,"Sinton, Texas",TX, Texas
15897,"Slaton, Texas",TX, Texas
15898,"Smiley, Texas",TX, Texas
15899,"Smithville, Texas",TX, Texas
15900,"Smyer, Texas",TX, Texas
15901,"Snook, Texas",TX, Texas
15902,"Snyder, Texas",TX, Texas
15903,"Socorro, Texas",TX, Texas
15904,"Somerset, Texas",TX, Texas
15905,"Somerville, Texas",TX, Texas
15906,"Sonora, Texas",TX, Texas
15907,"Sour Lake, Texas",TX, Texas
15908,"South Houston, Texas",TX, Texas
15909,"Southlake, Texas",TX, Texas
15910,"Southmayd, Texas",TX, Texas
15911,"South Mountain, Texas",TX, Texas
15912,"South Padre Island, Texas",TX, Texas
15913,"Southside Place, Texas",TX, Texas
15914,"Spearman, Texas",TX, Texas
15915,"Splendora, Texas",TX, Texas
15916,"Spofford, Texas",TX, Texas
15917,"Springlake, Texas",TX, Texas
15918,"Spring, Texas",TX, Texas
15919,"Spring Valley Village, Texas",TX, Texas
15920,"Spur, Texas",TX, Texas
15921,"Stafford, Texas",TX, Texas
15922,"Stagecoach, Texas",TX, Texas
15923,"Stamford, Texas",TX, Texas
15924,"Stanton, Texas",TX, Texas
15925,"Staples, Texas",TX, Texas
15926,"Star Harbor, Texas",TX, Texas
15927,"Stephenville, Texas",TX, Texas
15928,"Sterling City, Texas",TX, Texas
15929,"Stinnett, Texas",TX, Texas
15930,"Stockdale, Texas",TX, Texas
15931,"Stratford, Texas",TX, Texas
15932,"Strawn, Texas",TX, Texas
15933,"Streetman, Texas",TX, Texas
15934,"Sudan, Texas",TX, Texas
15935,"Sugar Land, Texas",TX, Texas
15936,"Sullivan City, Texas",TX, Texas
15937,"Sulphur Springs, Texas",TX, Texas
15938,"Sundown, Texas",TX, Texas
15939,"Sunnyvale, Texas",TX, Texas
15940,"Sunray, Texas",TX, Texas
15941,"Sunrise Beach Village, Texas",TX, Texas
15942,"Sunset Valley, Texas",TX, Texas
15943,"Surfside Beach, Texas",TX, Texas
15944,"Sweeny, Texas",TX, Texas
15945,"Sweetwater, Texas",TX, Texas
15946,"Taft, Texas",TX, Texas
15947,"Tahoka, Texas",TX, Texas
15948,"Talco, Texas",TX, Texas
15949,"Talty, Texas",TX, Texas
15950,"Tatum, Texas",TX, Texas
15951,"Taylor, Texas",TX, Texas
15952,"Taylor Lake Village, Texas",TX, Texas
15953,"Taylor Landing, Texas",TX, Texas
15954,"Teague, Texas",TX, Texas
15955,"Tehuacana, Texas",TX, Texas
15956,"Temple, Texas",TX, Texas
15957,"Tenaha, Texas",TX, Texas
15958,"Terrell, Texas",TX, Texas
15959,"Terrell Hills, Texas",TX, Texas
15960,"Texarkana, Texas",TX, Texas
15961,"Texas City, Texas",TX, Texas
15962,"Texhoma, Texas",TX, Texas
15963,"Texline, Texas",TX, Texas
15964,"The Colony, Texas",TX, Texas
15965,"The Hills village, Texas",TX, Texas
15966,"Thompsons, Texas",TX, Texas
15967,"Thorndale, Texas",TX, Texas
15968,"Thornton, Texas",TX, Texas
15969,"Thorntonville, Texas",TX, Texas
15970,"Thrall, Texas",TX, Texas
15971,"Three Rivers, Texas",TX, Texas
15972,"Throckmorton, Texas",TX, Texas
15973,"Timpson, Texas",TX, Texas
15974,"Tioga, Texas",TX, Texas
15975,"Tira, Texas",TX, Texas
15976,"Toco, Texas",TX, Texas
15977,"Todd Mission, Texas",TX, Texas
15978,"Tolar, Texas",TX, Texas
15979,"Tomball, Texas",TX, Texas
15980,"Tom Bean, Texas",TX, Texas
15981,"Tool, Texas",TX, Texas
15982,"Toyah, Texas",TX, Texas
15983,"Trent, Texas",TX, Texas
15984,"Trenton, Texas",TX, Texas
15985,"Trinidad, Texas",TX, Texas
15986,"Trinity, Texas",TX, Texas
15987,"Trophy Club, Texas",TX, Texas
15988,"Troup, Texas",TX, Texas
15989,"Troy, Texas",TX, Texas
15990,"Tulia, Texas",TX, Texas
15991,"Turkey, Texas",TX, Texas
15992,"Tuscola, Texas",TX, Texas
15993,"Tye, Texas",TX, Texas
15994,"Tyler, Texas",TX, Texas
15995,"Uhland, Texas",TX, Texas
15996,"Uncertain, Texas",TX, Texas
15997,"Union Grove, Texas",TX, Texas
15998,"Union Valley, Texas",TX, Texas
15999,"Universal City, Texas",TX, Texas
16000,"University Park, Texas",TX, Texas
16001,"Uvalde, Texas",TX, Texas
16002,"Valentine, Texas",TX, Texas
16003,"Valley Mills, Texas",TX, Texas
16004,"Valley View, Texas",TX, Texas
